locnNbr,locationName,address,city,state,zipCode,locationType,openTime,closeTime
locnNbr4949,locationName4949,4949 street,city4949,state4949,zipcode4949,Store,8:00,9:00
locnNbr4950,locationName4950,4950 street,city4950,state4950,zipcode4950,Store,8:00,9:00
locnNbr4951,locationName4951,4951 street,city4951,state4951,zipcode4951,Store,8:00,9:00
locnNbr4952,locationName4952,4952 street,city4952,state4952,zipcode4952,Store,8:00,9:00
locnNbr4953,locationName4953,4953 street,city4953,state4953,zipcode4953,Store,8:00,9:00
locnNbr4954,locationName4954,4954 street,city4954,state4954,zipcode4954,Store,8:00,9:00
locnNbr4955,locationName4955,4955 street,city4955,state4955,zipcode4955,Store,8:00,9:00
locnNbr4956,locationName4956,4956 street,city4956,state4956,zipcode4956,Store,8:00,9:00
locnNbr4957,locationName4957,4957 street,city4957,state4957,zipcode4957,Store,8:00,9:00
locnNbr4958,locationName4958,4958 street,city4958,state4958,zipcode4958,Store,8:00,9:00
locnNbr4959,locationName4959,4959 street,city4959,state4959,zipcode4959,Store,8:00,9:00
locnNbr4960,locationName4960,4960 street,city4960,state4960,zipcode4960,Store,8:00,9:00
locnNbr4961,locationName4961,4961 street,city4961,state4961,zipcode4961,Store,8:00,9:00
locnNbr4962,locationName4962,4962 street,city4962,state4962,zipcode4962,Store,8:00,9:00
locnNbr4963,locationName4963,4963 street,city4963,state4963,zipcode4963,Store,8:00,9:00
locnNbr4964,locationName4964,4964 street,city4964,state4964,zipcode4964,Store,8:00,9:00
locnNbr4965,locationName4965,4965 street,city4965,state4965,zipcode4965,Store,8:00,9:00
locnNbr4966,locationName4966,4966 street,city4966,state4966,zipcode4966,Store,8:00,9:00
locnNbr4967,locationName4967,4967 street,city4967,state4967,zipcode4967,Store,8:00,9:00
locnNbr4968,locationName4968,4968 street,city4968,state4968,zipcode4968,Store,8:00,9:00
locnNbr4969,locationName4969,4969 street,city4969,state4969,zipcode4969,Store,8:00,9:00
locnNbr4970,locationName4970,4970 street,city4970,state4970,zipcode4970,Store,8:00,9:00
locnNbr4971,locationName4971,4971 street,city4971,state4971,zipcode4971,Store,8:00,9:00
locnNbr4972,locationName4972,4972 street,city4972,state4972,zipcode4972,Store,8:00,9:00
locnNbr4973,locationName4973,4973 street,city4973,state4973,zipcode4973,Store,8:00,9:00
locnNbr4974,locationName4974,4974 street,city4974,state4974,zipcode4974,Store,8:00,9:00
locnNbr4975,locationName4975,4975 street,city4975,state4975,zipcode4975,Store,8:00,9:00
locnNbr4976,locationName4976,4976 street,city4976,state4976,zipcode4976,Store,8:00,9:00
locnNbr4977,locationName4977,4977 street,city4977,state4977,zipcode4977,Store,8:00,9:00
locnNbr4978,locationName4978,4978 street,city4978,state4978,zipcode4978,Store,8:00,9:00
locnNbr4979,locationName4979,4979 street,city4979,state4979,zipcode4979,Store,8:00,9:00
locnNbr4980,locationName4980,4980 street,city4980,state4980,zipcode4980,Store,8:00,9:00
locnNbr4981,locationName4981,4981 street,city4981,state4981,zipcode4981,Store,8:00,9:00
locnNbr4982,locationName4982,4982 street,city4982,state4982,zipcode4982,Store,8:00,9:00
locnNbr4983,locationName4983,4983 street,city4983,state4983,zipcode4983,Store,8:00,9:00
locnNbr4984,locationName4984,4984 street,city4984,state4984,zipcode4984,Store,8:00,9:00
locnNbr4985,locationName4985,4985 street,city4985,state4985,zipcode4985,Store,8:00,9:00
locnNbr4986,locationName4986,4986 street,city4986,state4986,zipcode4986,Store,8:00,9:00
locnNbr4987,locationName4987,4987 street,city4987,state4987,zipcode4987,Store,8:00,9:00
locnNbr4988,locationName4988,4988 street,city4988,state4988,zipcode4988,Store,8:00,9:00
locnNbr4989,locationName4989,4989 street,city4989,state4989,zipcode4989,Store,8:00,9:00
locnNbr4990,locationName4990,4990 street,city4990,state4990,zipcode4990,Store,8:00,9:00
locnNbr4991,locationName4991,4991 street,city4991,state4991,zipcode4991,Store,8:00,9:00
locnNbr4992,locationName4992,4992 street,city4992,state4992,zipcode4992,Store,8:00,9:00
locnNbr4993,locationName4993,4993 street,city4993,state4993,zipcode4993,Store,8:00,9:00
locnNbr4994,locationName4994,4994 street,city4994,state4994,zipcode4994,Store,8:00,9:00
locnNbr4995,locationName4995,4995 street,city4995,state4995,zipcode4995,Store,8:00,9:00
locnNbr4996,locationName4996,4996 street,city4996,state4996,zipcode4996,Store,8:00,9:00
locnNbr4997,locationName4997,4997 street,city4997,state4997,zipcode4997,Store,8:00,9:00
locnNbr4998,locationName4998,4998 street,city4998,state4998,zipcode4998,Store,8:00,9:00
locnNbr4999,locationName4999,4999 street,city4999,state4999,zipcode4999,Store,8:00,9:00
locnNbr5000,locationName5000,5000 street,city5000,state5000,zipcode5000,Store,8:00,9:00
locnNbr5001,locationName5001,5001 street,city5001,state5001,zipcode5001,Store,8:00,9:00
locnNbr5002,locationName5002,5002 street,city5002,state5002,zipcode5002,Store,8:00,9:00
locnNbr5003,locationName5003,5003 street,city5003,state5003,zipcode5003,Store,8:00,9:00
locnNbr5004,locationName5004,5004 street,city5004,state5004,zipcode5004,Store,8:00,9:00
locnNbr5005,locationName5005,5005 street,city5005,state5005,zipcode5005,Store,8:00,9:00
locnNbr5006,locationName5006,5006 street,city5006,state5006,zipcode5006,Store,8:00,9:00
locnNbr5007,locationName5007,5007 street,city5007,state5007,zipcode5007,Store,8:00,9:00
locnNbr5008,locationName5008,5008 street,city5008,state5008,zipcode5008,Store,8:00,9:00
locnNbr5009,locationName5009,5009 street,city5009,state5009,zipcode5009,Store,8:00,9:00
locnNbr5010,locationName5010,5010 street,city5010,state5010,zipcode5010,Store,8:00,9:00
locnNbr5011,locationName5011,5011 street,city5011,state5011,zipcode5011,Store,8:00,9:00
locnNbr5012,locationName5012,5012 street,city5012,state5012,zipcode5012,Store,8:00,9:00
locnNbr5013,locationName5013,5013 street,city5013,state5013,zipcode5013,Store,8:00,9:00
locnNbr5014,locationName5014,5014 street,city5014,state5014,zipcode5014,Store,8:00,9:00
locnNbr5015,locationName5015,5015 street,city5015,state5015,zipcode5015,Store,8:00,9:00
locnNbr5016,locationName5016,5016 street,city5016,state5016,zipcode5016,Store,8:00,9:00
locnNbr5017,locationName5017,5017 street,city5017,state5017,zipcode5017,Store,8:00,9:00
locnNbr5018,locationName5018,5018 street,city5018,state5018,zipcode5018,Store,8:00,9:00
locnNbr5019,locationName5019,5019 street,city5019,state5019,zipcode5019,Store,8:00,9:00
locnNbr5020,locationName5020,5020 street,city5020,state5020,zipcode5020,Store,8:00,9:00
locnNbr5021,locationName5021,5021 street,city5021,state5021,zipcode5021,Store,8:00,9:00
locnNbr5022,locationName5022,5022 street,city5022,state5022,zipcode5022,Store,8:00,9:00
locnNbr5023,locationName5023,5023 street,city5023,state5023,zipcode5023,Store,8:00,9:00
locnNbr5024,locationName5024,5024 street,city5024,state5024,zipcode5024,Store,8:00,9:00
locnNbr5025,locationName5025,5025 street,city5025,state5025,zipcode5025,Store,8:00,9:00
locnNbr5026,locationName5026,5026 street,city5026,state5026,zipcode5026,Store,8:00,9:00
locnNbr5027,locationName5027,5027 street,city5027,state5027,zipcode5027,Store,8:00,9:00
locnNbr5028,locationName5028,5028 street,city5028,state5028,zipcode5028,Store,8:00,9:00
locnNbr5029,locationName5029,5029 street,city5029,state5029,zipcode5029,Store,8:00,9:00
locnNbr5030,locationName5030,5030 street,city5030,state5030,zipcode5030,Store,8:00,9:00
locnNbr5031,locationName5031,5031 street,city5031,state5031,zipcode5031,Store,8:00,9:00
locnNbr5032,locationName5032,5032 street,city5032,state5032,zipcode5032,Store,8:00,9:00
locnNbr5033,locationName5033,5033 street,city5033,state5033,zipcode5033,Store,8:00,9:00
locnNbr5034,locationName5034,5034 street,city5034,state5034,zipcode5034,Store,8:00,9:00
locnNbr5035,locationName5035,5035 street,city5035,state5035,zipcode5035,Store,8:00,9:00
locnNbr5036,locationName5036,5036 street,city5036,state5036,zipcode5036,Store,8:00,9:00
locnNbr5037,locationName5037,5037 street,city5037,state5037,zipcode5037,Store,8:00,9:00
locnNbr5038,locationName5038,5038 street,city5038,state5038,zipcode5038,Store,8:00,9:00
locnNbr5039,locationName5039,5039 street,city5039,state5039,zipcode5039,Store,8:00,9:00
locnNbr5040,locationName5040,5040 street,city5040,state5040,zipcode5040,Store,8:00,9:00
locnNbr5041,locationName5041,5041 street,city5041,state5041,zipcode5041,Store,8:00,9:00
locnNbr5042,locationName5042,5042 street,city5042,state5042,zipcode5042,Store,8:00,9:00
locnNbr5043,locationName5043,5043 street,city5043,state5043,zipcode5043,Store,8:00,9:00
locnNbr5044,locationName5044,5044 street,city5044,state5044,zipcode5044,Store,8:00,9:00
locnNbr5045,locationName5045,5045 street,city5045,state5045,zipcode5045,Store,8:00,9:00
locnNbr5046,locationName5046,5046 street,city5046,state5046,zipcode5046,Store,8:00,9:00
locnNbr5047,locationName5047,5047 street,city5047,state5047,zipcode5047,Store,8:00,9:00
locnNbr5048,locationName5048,5048 street,city5048,state5048,zipcode5048,Store,8:00,9:00
locnNbr5049,locationName5049,5049 street,city5049,state5049,zipcode5049,Store,8:00,9:00
locnNbr5050,locationName5050,5050 street,city5050,state5050,zipcode5050,Store,8:00,9:00
locnNbr5051,locationName5051,5051 street,city5051,state5051,zipcode5051,Store,8:00,9:00
locnNbr5052,locationName5052,5052 street,city5052,state5052,zipcode5052,Store,8:00,9:00
locnNbr5053,locationName5053,5053 street,city5053,state5053,zipcode5053,Store,8:00,9:00
locnNbr5054,locationName5054,5054 street,city5054,state5054,zipcode5054,Store,8:00,9:00
locnNbr5055,locationName5055,5055 street,city5055,state5055,zipcode5055,Store,8:00,9:00
locnNbr5056,locationName5056,5056 street,city5056,state5056,zipcode5056,Store,8:00,9:00
locnNbr5057,locationName5057,5057 street,city5057,state5057,zipcode5057,Store,8:00,9:00
locnNbr5058,locationName5058,5058 street,city5058,state5058,zipcode5058,Store,8:00,9:00
locnNbr5059,locationName5059,5059 street,city5059,state5059,zipcode5059,Store,8:00,9:00
locnNbr5060,locationName5060,5060 street,city5060,state5060,zipcode5060,Store,8:00,9:00
locnNbr5061,locationName5061,5061 street,city5061,state5061,zipcode5061,Store,8:00,9:00
locnNbr5062,locationName5062,5062 street,city5062,state5062,zipcode5062,Store,8:00,9:00
locnNbr5063,locationName5063,5063 street,city5063,state5063,zipcode5063,Store,8:00,9:00
locnNbr5064,locationName5064,5064 street,city5064,state5064,zipcode5064,Store,8:00,9:00
locnNbr5065,locationName5065,5065 street,city5065,state5065,zipcode5065,Store,8:00,9:00
locnNbr5066,locationName5066,5066 street,city5066,state5066,zipcode5066,Store,8:00,9:00
locnNbr5067,locationName5067,5067 street,city5067,state5067,zipcode5067,Store,8:00,9:00
locnNbr5068,locationName5068,5068 street,city5068,state5068,zipcode5068,Store,8:00,9:00
locnNbr5069,locationName5069,5069 street,city5069,state5069,zipcode5069,Store,8:00,9:00
locnNbr5070,locationName5070,5070 street,city5070,state5070,zipcode5070,Store,8:00,9:00
locnNbr5071,locationName5071,5071 street,city5071,state5071,zipcode5071,Store,8:00,9:00
locnNbr5072,locationName5072,5072 street,city5072,state5072,zipcode5072,Store,8:00,9:00
locnNbr5073,locationName5073,5073 street,city5073,state5073,zipcode5073,Store,8:00,9:00
locnNbr5074,locationName5074,5074 street,city5074,state5074,zipcode5074,Store,8:00,9:00
locnNbr5075,locationName5075,5075 street,city5075,state5075,zipcode5075,Store,8:00,9:00
locnNbr5076,locationName5076,5076 street,city5076,state5076,zipcode5076,Store,8:00,9:00
locnNbr5077,locationName5077,5077 street,city5077,state5077,zipcode5077,Store,8:00,9:00
locnNbr5078,locationName5078,5078 street,city5078,state5078,zipcode5078,Store,8:00,9:00
locnNbr5079,locationName5079,5079 street,city5079,state5079,zipcode5079,Store,8:00,9:00
locnNbr5080,locationName5080,5080 street,city5080,state5080,zipcode5080,Store,8:00,9:00
locnNbr5081,locationName5081,5081 street,city5081,state5081,zipcode5081,Store,8:00,9:00
locnNbr5082,locationName5082,5082 street,city5082,state5082,zipcode5082,Store,8:00,9:00
locnNbr5083,locationName5083,5083 street,city5083,state5083,zipcode5083,Store,8:00,9:00
locnNbr5084,locationName5084,5084 street,city5084,state5084,zipcode5084,Store,8:00,9:00
locnNbr5085,locationName5085,5085 street,city5085,state5085,zipcode5085,Store,8:00,9:00
locnNbr5086,locationName5086,5086 street,city5086,state5086,zipcode5086,Store,8:00,9:00
locnNbr5087,locationName5087,5087 street,city5087,state5087,zipcode5087,Store,8:00,9:00
locnNbr5088,locationName5088,5088 street,city5088,state5088,zipcode5088,Store,8:00,9:00
locnNbr5089,locationName5089,5089 street,city5089,state5089,zipcode5089,Store,8:00,9:00
locnNbr5090,locationName5090,5090 street,city5090,state5090,zipcode5090,Store,8:00,9:00
locnNbr5091,locationName5091,5091 street,city5091,state5091,zipcode5091,Store,8:00,9:00
locnNbr5092,locationName5092,5092 street,city5092,state5092,zipcode5092,Store,8:00,9:00
locnNbr5093,locationName5093,5093 street,city5093,state5093,zipcode5093,Store,8:00,9:00
locnNbr5094,locationName5094,5094 street,city5094,state5094,zipcode5094,Store,8:00,9:00
locnNbr5095,locationName5095,5095 street,city5095,state5095,zipcode5095,Store,8:00,9:00
locnNbr5096,locationName5096,5096 street,city5096,state5096,zipcode5096,Store,8:00,9:00
locnNbr5097,locationName5097,5097 street,city5097,state5097,zipcode5097,Store,8:00,9:00
locnNbr5098,locationName5098,5098 street,city5098,state5098,zipcode5098,Store,8:00,9:00
locnNbr5099,locationName5099,5099 street,city5099,state5099,zipcode5099,Store,8:00,9:00
locnNbr5100,locationName5100,5100 street,city5100,state5100,zipcode5100,Store,8:00,9:00
locnNbr5101,locationName5101,5101 street,city5101,state5101,zipcode5101,Store,8:00,9:00
locnNbr5102,locationName5102,5102 street,city5102,state5102,zipcode5102,Store,8:00,9:00
locnNbr5103,locationName5103,5103 street,city5103,state5103,zipcode5103,Store,8:00,9:00
locnNbr5104,locationName5104,5104 street,city5104,state5104,zipcode5104,Store,8:00,9:00
locnNbr5105,locationName5105,5105 street,city5105,state5105,zipcode5105,Store,8:00,9:00
locnNbr5106,locationName5106,5106 street,city5106,state5106,zipcode5106,Store,8:00,9:00
locnNbr5107,locationName5107,5107 street,city5107,state5107,zipcode5107,Store,8:00,9:00
locnNbr5108,locationName5108,5108 street,city5108,state5108,zipcode5108,Store,8:00,9:00
locnNbr5109,locationName5109,5109 street,city5109,state5109,zipcode5109,Store,8:00,9:00
locnNbr5110,locationName5110,5110 street,city5110,state5110,zipcode5110,Store,8:00,9:00
locnNbr5111,locationName5111,5111 street,city5111,state5111,zipcode5111,Store,8:00,9:00
locnNbr5112,locationName5112,5112 street,city5112,state5112,zipcode5112,Store,8:00,9:00
locnNbr5113,locationName5113,5113 street,city5113,state5113,zipcode5113,Store,8:00,9:00
locnNbr5114,locationName5114,5114 street,city5114,state5114,zipcode5114,Store,8:00,9:00
locnNbr5115,locationName5115,5115 street,city5115,state5115,zipcode5115,Store,8:00,9:00
locnNbr5116,locationName5116,5116 street,city5116,state5116,zipcode5116,Store,8:00,9:00
locnNbr5117,locationName5117,5117 street,city5117,state5117,zipcode5117,Store,8:00,9:00
locnNbr5118,locationName5118,5118 street,city5118,state5118,zipcode5118,Store,8:00,9:00
locnNbr5119,locationName5119,5119 street,city5119,state5119,zipcode5119,Store,8:00,9:00
locnNbr5120,locationName5120,5120 street,city5120,state5120,zipcode5120,Store,8:00,9:00
locnNbr5121,locationName5121,5121 street,city5121,state5121,zipcode5121,Store,8:00,9:00
locnNbr5122,locationName5122,5122 street,city5122,state5122,zipcode5122,Store,8:00,9:00
locnNbr5123,locationName5123,5123 street,city5123,state5123,zipcode5123,Store,8:00,9:00
locnNbr5124,locationName5124,5124 street,city5124,state5124,zipcode5124,Store,8:00,9:00
locnNbr5125,locationName5125,5125 street,city5125,state5125,zipcode5125,Store,8:00,9:00
locnNbr5126,locationName5126,5126 street,city5126,state5126,zipcode5126,Store,8:00,9:00
locnNbr5127,locationName5127,5127 street,city5127,state5127,zipcode5127,Store,8:00,9:00
locnNbr5128,locationName5128,5128 street,city5128,state5128,zipcode5128,Store,8:00,9:00
locnNbr5129,locationName5129,5129 street,city5129,state5129,zipcode5129,Store,8:00,9:00
locnNbr5130,locationName5130,5130 street,city5130,state5130,zipcode5130,Store,8:00,9:00
locnNbr5131,locationName5131,5131 street,city5131,state5131,zipcode5131,Store,8:00,9:00
locnNbr5132,locationName5132,5132 street,city5132,state5132,zipcode5132,Store,8:00,9:00
locnNbr5133,locationName5133,5133 street,city5133,state5133,zipcode5133,Store,8:00,9:00
locnNbr5134,locationName5134,5134 street,city5134,state5134,zipcode5134,Store,8:00,9:00
locnNbr5135,locationName5135,5135 street,city5135,state5135,zipcode5135,Store,8:00,9:00
locnNbr5136,locationName5136,5136 street,city5136,state5136,zipcode5136,Store,8:00,9:00
locnNbr5137,locationName5137,5137 street,city5137,state5137,zipcode5137,Store,8:00,9:00
locnNbr5138,locationName5138,5138 street,city5138,state5138,zipcode5138,Store,8:00,9:00
locnNbr5139,locationName5139,5139 street,city5139,state5139,zipcode5139,Store,8:00,9:00
locnNbr5140,locationName5140,5140 street,city5140,state5140,zipcode5140,Store,8:00,9:00
locnNbr5141,locationName5141,5141 street,city5141,state5141,zipcode5141,Store,8:00,9:00
locnNbr5142,locationName5142,5142 street,city5142,state5142,zipcode5142,Store,8:00,9:00
locnNbr5143,locationName5143,5143 street,city5143,state5143,zipcode5143,Store,8:00,9:00
locnNbr5144,locationName5144,5144 street,city5144,state5144,zipcode5144,Store,8:00,9:00
